Libéllé Commune,Code Postal,Code IRIS - Code de la zone,Type de construction - Libellé,Année de construction,Année de première mise en location,Année d’entrée dans le patrimoine,Etiquette DPE Energie,Etiquette DPE GES,Situation en QPV - Libellé,Code QPV 2024,Financement initial - Libellé,Convention APL,passoire_energetique,logement_qpv,age_logement
Baisieux,59780,59044XXXX,individuel,1998,1999,1999,D,D,Non,CSZ,PLA ordinaire,1,False,False,27
Baisieux,59780,59044XXXX,individuel,1998,1998,1998,D,E,Non,CSZ,PLA ordinaire,1,False,False,27
Baisieux,59780,59044XXXX,individuel,1998,1998,1998,D,D,Non,CSZ,PLA ordinaire,1,False,False,27
Baisieux,59780,59044XXXX,individuel,1998,1998,1998,D,D,Non,CSZ,PLA ordinaire,1,False,False,27
Baisieux,59780,59044XXXX,individuel,1998,1998,1998,D,D,Non,CSZ,PLA ordinaire,1,False,False,27
Baisieux,59780,59044XXXX,individuel,2006,2006,2006,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,individuel,2006,2006,2006,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,individuel,2007,2007,2007,C,D,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,18
Baisieux,59780,59044XXXX,individuel,2007,2007,2007,C,D,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,18
Baisieux,59780,59044XXXX,individuel,2007,2007,2007,C,D,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,18
Baisieux,59780,59044XXXX,individuel,2007,2007,2007,C,D,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,18
Baisieux,59780,59044XXXX,individuel,2007,2007,2007,C,D,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,18
Baisieux,59780,59044XXXX,individuel,2007,2007,2007,C,D,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,18
Baisieux,59780,59044XXXX,individuel,2007,2007,2007,C,D,Non,CSZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,18
Baisieux,59780,59044XXXX,individuel,2007,2007,2007,C,D,Non,CSZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,18
Baisieux,59780,59044XXXX,individuel,2007,2007,2007,D,D,Non,CSZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,18
Baisieux,59780,59044XXXX,individuel,2007,2007,2007,C,D,Non,CSZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,18
Baisieux,59780,59044XXXX,individuel,2007,2007,2007,C,D,Non,CSZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,18
Baisieux,59780,59044XXXX,individuel,2007,2007,2007,C,C,Non,CSZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,18
Baisieux,59780,59044XXXX,individuel,2007,2007,2007,C,D,Non,CSZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,18
Baisieux,59780,59044XXXX,individuel,2007,2007,2007,C,D,Non,CSZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,18
Baisieux,59780,59044XXXX,individuel,2007,2007,2007,C,D,Non,CSZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,18
Baisieux,59780,59044XXXX,individuel,2007,2007,2007,C,D,Non,CSZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,18
Baisieux,59780,59044XXXX,individuel,2007,2007,2007,C,D,Non,CSZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,18
Baisieux,59780,59044XXXX,individuel,2007,2007,2007,D,D,Non,CSZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,18
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,C,D,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,D,E,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,C,D,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,C,D,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,C,D,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,,,Non,CSZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2009,2009,C,D,Non,CSZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,D,B,Non,CSZ,PLA Loyer Minoré / PLA Très Social / PLA Insertion,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,E,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,E,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,E,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,individuel,2010,2010,2010,E,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,15
Baisieux,59780,59044XXXX,collectif,2006,2006,2006,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2006,2006,E,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2006,2006,E,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2006,2006,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2006,2006,E,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2006,2006,E,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2006,2006,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2006,2006,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2006,2006,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2006,2006,D,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2006,2006,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2007,2007,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2007,2007,D,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2007,2007,E,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2007,2007,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2007,2007,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2007,2007,C,A,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2007,2007,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2007,2007,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2007,2007,E,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2007,2007,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,collectif,2006,2007,2007,D,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,19
Baisieux,59780,59044XXXX,individuel,2001,2001,2001,,,Non,CSZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,24
Baisieux,59780,59044XXXX,individuel,2008,2008,2008,C,D,Non,CSZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2008,2008,C,D,Non,CSZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2008,2008,2008,,,Non,CSZ,PLS/PPLS/PCLS/PLA CFF,1,False,False,17
Baisieux,59780,59044XXXX,individuel,2004,2004,2004,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,21
Baisieux,59780,59044XXXX,individuel,2004,2004,2004,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,21
Baisieux,59780,59044XXXX,individuel,2004,2004,2004,C,D,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,21
Baisieux,59780,59044XXXX,individuel,2004,2004,2004,,,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,21
Baisieux,59780,59044XXXX,individuel,2013,2013,2013,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,12
Baisieux,59780,59044XXXX,individuel,2013,2013,2013,B,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,12
Baisieux,59780,59044XXXX,individuel,2013,2013,2013,B,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,12
Baisieux,59780,59044XXXX,individuel,2013,2013,2013,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,12
Baisieux,59780,59044XXXX,individuel,2013,2013,2013,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,12
Baisieux,59780,59044XXXX,individuel,2013,2013,2013,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,12
Baisieux,59780,59044XXXX,individuel,2013,2013,2013,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,12
Baisieux,59780,59044XXXX,individuel,2013,2013,2013,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,12
Baisieux,59780,59044XXXX,individuel,2013,2013,2013,C,D,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,12
Baisieux,59780,59044XXXX,individuel,2013,2013,2013,C,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,12
Baisieux,59780,59044XXXX,individuel,2013,2013,2013,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,12
Baisieux,59780,59044XXXX,individuel,2013,2013,2013,D,D,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,12
Baisieux,59780,59044XXXX,individuel,2013,2013,2013,B,D,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,12
Baisieux,59780,59044XXXX,individuel,2013,2013,2013,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,12
Baisieux,59780,59044XXXX,individuel,2013,2013,2013,C,D,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,12
Baisieux,59780,59044XXXX,individuel,2013,2013,2013,C,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,12
Baisieux,59780,59044XXXX,individuel,2013,2013,2013,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,12
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,A,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,A,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,A,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,A,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,collectif,2019,2019,2019,B,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,6
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2021,2021,2021,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,4
Baisieux,59780,59044XXXX,individuel,2022,2022,2022,B,B,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,individuel,2022,2022,2022,B,B,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,individuel,2022,2022,2022,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,individuel,2022,2022,2022,B,B,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,individuel,2022,2022,2022,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,individuel,2022,2022,2022,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,individuel,2022,2022,2022,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,individuel,2022,2022,2022,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,individuel,2022,2022,2022,B,B,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,individuel,2022,2022,2022,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,individuel,2022,2022,2022,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,B,B,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,B,B,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLA d’intégration/LLTS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,C,C,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
Baisieux,59780,59044XXXX,collectif,2022,2022,2022,B,B,Non,CSZ,PLUS/LLS dans les DOM,1,False,False,3
